roll_number,name,branch,year
RO201836,Student_1836,MECH,E4
RO201837,Student_1837,MECH,E4
RO201838,Student_1838,MECH,E4
RO201839,Student_1839,MECH,E4
RO201840,Student_1840,MECH,E4
RO201841,Student_1841,MECH,E4
RO201842,Student_1842,MECH,E4
RO201843,Student_1843,MECH,E4
RO201844,Student_1844,MECH,E4
RO201845,Student_1845,MECH,E4
RO201846,Student_1846,MECH,E4
RO201847,Student_1847,MECH,E4
RO201848,Student_1848,MECH,E4
RO201849,Student_1849,MECH,E4
RO201850,Student_1850,MECH,E4
RO201851,Student_1851,MECH,E4
RO201852,Student_1852,MECH,E4
RO201853,Student_1853,MECH,E4
RO201854,Student_1854,MECH,E4
RO201855,Student_1855,MECH,E4
RO201856,Student_1856,MECH,E4
RO201857,Student_1857,MECH,E4
RO201858,Student_1858,MECH,E4
RO201859,Student_1859,MECH,E4
RO201860,Student_1860,CIVIL,E4
RO201861,Student_1861,CIVIL,E4
RO201862,Student_1862,CIVIL,E4
RO201863,Student_1863,CIVIL,E4
RO201864,Student_1864,CIVIL,E4
RO201865,Student_1865,CIVIL,E4
RO201866,Student_1866,CIVIL,E4
RO201867,Student_1867,CIVIL,E4
RO201868,Student_1868,CIVIL,E4
RO201869,Student_1869,CIVIL,E4
RO201870,Student_1870,CIVIL,E4
RO201871,Student_1871,CIVIL,E4
RO201872,Student_1872,CIVIL,E4
RO201873,Student_1873,CIVIL,E4
RO201874,Student_1874,CIVIL,E4
RO201875,Student_1875,CIVIL,E4
RO201876,Student_1876,CIVIL,E4
RO201877,Student_1877,CIVIL,E4
RO201878,Student_1878,CIVIL,E4
RO201879,Student_1879,CIVIL,E4
RO201880,Student_1880,CIVIL,E4
RO201881,Student_1881,CIVIL,E4
RO201882,Student_1882,CIVIL,E4
RO201883,Student_1883,CIVIL,E4
RO201884,Student_1884,CIVIL,E4
RO201885,Student_1885,CIVIL,E4
RO201886,Student_1886,CIVIL,E4
RO201887,Student_1887,CIVIL,E4
RO201888,Student_1888,CIVIL,E4
RO201889,Student_1889,CIVIL,E4
RO201890,Student_1890,CIVIL,E4
RO201891,Student_1891,CIVIL,E4
RO201892,Student_1892,CIVIL,E4
RO201893,Student_1893,CIVIL,E4
RO201894,Student_1894,CIVIL,E4
RO201895,Student_1895,CIVIL,E4
RO201896,Student_1896,CIVIL,E4
RO201897,Student_1897,CIVIL,E4
RO201898,Student_1898,CIVIL,E4
RO201899,Student_1899,CIVIL,E4
RO201900,Student_1900,CIVIL,E4
RO201901,Student_1901,CIVIL,E4
RO201902,Student_1902,CIVIL,E4
RO201903,Student_1903,CIVIL,E4
RO201904,Student_1904,CIVIL,E4
RO201905,Student_1905,CIVIL,E4
RO201906,Student_1906,CIVIL,E4
RO201907,Student_1907,CIVIL,E4
RO201908,Student_1908,CIVIL,E4
RO201909,Student_1909,CIVIL,E4
RO201910,Student_1910,CIVIL,E4
RO201911,Student_1911,CIVIL,E4
RO201912,Student_1912,CIVIL,E4
RO201913,Student_1913,CIVIL,E4
RO201914,Student_1914,CIVIL,E4
RO201915,Student_1915,CIVIL,E4
RO201916,Student_1916,CIVIL,E4
RO201917,Student_1917,CIVIL,E4
RO201918,Student_1918,CIVIL,E4
RO201919,Student_1919,CIVIL,E4
RO201920,Student_1920,CIVIL,E4
RO201921,Student_1921,CIVIL,E4
RO201922,Student_1922,CIVIL,E4
RO201923,Student_1923,CIVIL,E4
RO201924,Student_1924,CIVIL,E4
RO201925,Student_1925,CIVIL,E4
RO201926,Student_1926,CIVIL,E4
RO201927,Student_1927,CIVIL,E4
RO201928,Student_1928,CIVIL,E4
RO201929,Student_1929,CIVIL,E4
RO201930,Student_1930,CIVIL,E4
RO201931,Student_1931,CIVIL,E4
RO201932,Student_1932,CIVIL,E4
RO201933,Student_1933,CIVIL,E4
RO201934,Student_1934,CIVIL,E4
RO201935,Student_1935,CIVIL,E4
RO201936,Student_1936,CIVIL,E4
RO201937,Student_1937,CIVIL,E4
RO201938,Student_1938,CIVIL,E4
RO201939,Student_1939,CIVIL,E4
RO201940,Student_1940,CIVIL,E4
RO201941,Student_1941,CIVIL,E4
RO201942,Student_1942,CIVIL,E4
RO201943,Student_1943,CIVIL,E4
RO201944,Student_1944,CIVIL,E4
RO201945,Student_1945,CIVIL,E4
RO201946,Student_1946,CIVIL,E4
RO201947,Student_1947,CIVIL,E4
RO201948,Student_1948,CIVIL,E4
RO201949,Student_1949,CIVIL,E4
RO201950,Student_1950,CIVIL,E4
RO201951,Student_1951,CIVIL,E4
RO201952,Student_1952,CIVIL,E4
RO201953,Student_1953,CIVIL,E4
RO201954,Student_1954,CIVIL,E4
RO201955,Student_1955,CIVIL,E4
RO201956,Student_1956,CIVIL,E4
RO201957,Student_1957,CIVIL,E4
RO201958,Student_1958,CIVIL,E4
RO201959,Student_1959,CIVIL,E4
RO201960,Student_1960,CIVIL,E4
RO201961,Student_1961,CIVIL,E4
RO201962,Student_1962,CIVIL,E4
RO201963,Student_1963,CIVIL,E4
RO201964,Student_1964,CIVIL,E4
RO201965,Student_1965,CIVIL,E4
RO201966,Student_1966,CIVIL,E4
RO201967,Student_1967,CIVIL,E4
RO201968,Student_1968,CIVIL,E4
RO201969,Student_1969,CIVIL,E4
RO201970,Student_1970,CIVIL,E4
RO201971,Student_1971,CIVIL,E4
RO201972,Student_1972,CIVIL,E4
RO201973,Student_1973,CIVIL,E4
RO201974,Student_1974,CIVIL,E4
RO201975,Student_1975,CIVIL,E4
RO201976,Student_1976,CIVIL,E4
RO201977,Student_1977,CIVIL,E4
RO201978,Student_1978,CIVIL,E4
RO201979,Student_1979,CIVIL,E4
RO201980,Student_1980,CIVIL,E4
RO201981,Student_1981,CIVIL,E4
RO201982,Student_1982,CIVIL,E4
RO201983,Student_1983,CIVIL,E4
RO201984,Student_1984,CIVIL,E4
RO201985,Student_1985,CIVIL,E4
RO201986,Student_1986,CIVIL,E4
RO201987,Student_1987,CIVIL,E4
RO201988,Student_1988,CIVIL,E4
RO201989,Student_1989,CIVIL,E4
RO201990,Student_1990,CIVIL,E4
RO201991,Student_1991,CIVIL,E4
RO201992,Student_1992,CIVIL,E4
RO201993,Student_1993,CIVIL,E4
RO201994,Student_1994,CIVIL,E4
RO201995,Student_1995,CIVIL,E4
RO201996,Student_1996,CIVIL,E4
RO201997,Student_1997,CIVIL,E4
RO201998,Student_1998,CIVIL,E4
RO201999,Student_1999,CIVIL,E4
